Company: DE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2024-09-10   201.60     179.66    
2024-09-25   199.84     189.24    
2024-10-09   211.35     178.01    
2024-10-23   212.78     192.36    
2024-11-06   200.95     179.45    
2024-12-17   N/A        168.89    

Company: HON
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   216.61     214.18    
2023-01-05   205.78     218.14    
2023-01-23   203.37     209.63    
2023-02-07   191.48     199.31    
2023-02-21   192.97     200.24    
2023-03-08   187.92     189.38    
2023-03-22   193.23     174.00    
2023-04-05   190.90     179.77    
2023-04-19   197.34     209.22    
2023-05-04   191.86     201.97    
2023-05-18   198.15     193.22    
2023-06-01   200.09     187.65    
2023-06-16   207.74     205.54    
2023-06-30   209.32     223.00    
2023-07-17   189.60     214.93    
2023-08-01   186.95     188.90    
2023-08-15   185.70     181.75    
2023-08-29   195.35     183.87    
2023-09-12   181.14     182.09    
2023-09-27   186.32     187.19    
2023-10-11   183.26     184.98    
2023-10-25   190.24     182.88    
2023-11-08   194.26     193.16    
2023-11-22   203.08     192.35    
2023-12-06   209.17     209.23    
2023-12-21   201.10     201.68    
2024-01-04   203.05     209.26    
2024-01-22   197.35     200.60    
2024-02-06   198.18     182.73    
2024-02-20   199.13     205.12    
2024-03-06   201.00     201.77    
2024-03-20   195.65     197.35    
2024-04-03   194.79     207.48    
2024-04-18   198.05     183.31    
2024-05-02   202.80     192.42    
2024-05-16   208.45     203.99    
2024-05-30   215.09     208.24    
2024-06-14   211.63     222.49    
2024-06-28   216.97     213.77    
2024-07-15   199.71     219.85    
2024-07-30   199.04     218.83    
2024-08-13   204.86     202.20    
2024-08-27   204.24     201.72    
2024-09-10   206.07     210.36    
2024-09-25   217.27     219.91    
2024-10-09   205.98     213.56    
2024-10-23   233.91     224.37    
2024-11-06   230.40     190.05    
2024-12-17   N/A        205.47    

Company: WMT
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   48.43      48.53     
2023-01-05   47.38      49.99     
2023-01-23   48.64      48.64     
2023-02-07   47.38      48.65     
2023-02-21   46.03      50.23     
2023-03-08   47.87      47.85     
2023-03-22   49.78      51.12     
2023-04-05   50.30      52.84     
2023-04-19   50.85      49.70     
2023-05-04   49.21      49.32     
2023-05-18   50.72      49.33     
2023-06-01   51.82      52.12     
2023-06-16   51.63      51.19     
2023-06-30   53.10      55.72     
2023-07-17   53.50      51.62     
2023-08-01   52.50      53.06     
2023-08-15   53.42      57.60     
2023-08-29   54.46      56.35     
2023-09-12   53.03      59.13     
2023-09-27   53.81      53.72     
2023-10-11   54.47      56.57     
2023-10-25   55.88      57.12     
2023-11-08   52.03      60.02     
2023-11-22   51.35      47.69     
2023-12-06   52.52      51.85     
2023-12-21   53.77      53.46     
2024-01-04   55.01      52.20     
2024-01-22   56.77      57.14     
2024-02-06   59.59      61.07     
2024-02-20   61.41      58.76     
2024-03-06   60.51      62.88     
2024-03-20   60.62      62.55     
2024-04-03   59.87      59.19     
2024-04-18   60.30      57.60     
2024-05-02   65.25      58.36     
2024-05-16   67.15      58.93     
2024-05-30   67.91      68.58     
2024-06-14   69.68      67.35     
2024-06-28   70.38      70.95     
2024-07-15   67.59      73.19     
2024-07-30   73.72      67.56     
2024-08-13   77.17      61.81     
2024-08-27   78.60      81.67     
2024-09-10   81.27      79.57     
2024-09-25   81.65      80.78     
2024-10-09   81.70      84.61     
2024-10-23   84.99      83.91     
2024-11-06   91.31      88.50     
2024-12-17   N/A        78.00     

Company: CSCO
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   48.88      49.62     
2023-01-05   48.22      47.94     
2023-01-23   47.86      48.47     
2023-02-07   48.42      48.66     
2023-02-21   49.05      51.66     
2023-03-08   50.39      50.08     
2023-03-22   50.11      51.22     
2023-04-05   46.54      53.04     
2023-04-19   46.71      46.55     
2023-05-04   48.41      45.55     
2023-05-18   49.68      47.83     
2023-06-01   50.33      49.57     
2023-06-16   51.40      51.01     
2023-06-30   53.11      49.70     
2023-07-17   53.01      48.03     
2023-08-01   55.44      49.73     
2023-08-15   57.26      54.13     
2023-08-29   55.84      55.83     
2023-09-12   53.65      57.69     
2023-09-27   53.94      53.17     
2023-10-11   52.13      55.44     
2023-10-25   53.17      54.00     
2023-11-08   48.05      52.55     
2023-11-22   49.69      49.25     
2023-12-06   50.48      48.45     
2023-12-21   50.34      50.43     
2024-01-04   52.29      46.75     
2024-01-22   49.99      51.94     
2024-02-06   48.31      45.56     
2024-02-20   50.07      49.80     
2024-03-06   49.55      49.56     
2024-03-20   49.21      47.45     
2024-04-03   48.35      49.24     
2024-04-18   48.00      47.76     
2024-05-02   47.43      47.80     
2024-05-16   46.23      50.46     
2024-05-30   47.29      45.24     
2024-06-14   46.06      44.36     
2024-06-28   46.82      49.47     
2024-07-15   44.74      47.54     
2024-07-30   49.98      48.93     
2024-08-13   50.06      45.71     
2024-08-27   50.61      54.61     
2024-09-10   52.74      46.31     
2024-09-25   54.08      50.18     
2024-10-09   55.68      53.68     
2024-10-23   58.71      57.55     
2024-11-06   59.59      55.62     
2024-12-17   N/A        57.68     

Company: ISRG
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   258.90     269.89    
2023-01-05   242.23     270.96    
2023-01-23   245.13     285.89    
2023-02-07   229.39     289.41    
2023-02-21   235.28     243.69    
2023-03-08   249.49     243.23    
2023-03-22   261.77     271.42    
2023-04-05   294.96     278.73    
2023-04-19   302.59     285.66    
2023-05-04   302.48     315.75    
2023-05-18   310.82     292.28    
2023-06-01   327.26     298.10    
2023-06-16   340.27     309.59    
2023-06-30   323.56     357.04    
2023-07-17   309.24     353.65    
2023-08-01   286.67     303.97    
2023-08-15   307.68     315.92    
2023-08-29   299.65     277.99    
2023-09-12   288.04     303.87    
2023-09-27   275.37     263.52    
2023-10-11   262.22     269.12    
2023-10-25   291.62     269.28    
2023-11-08   310.76     257.19    
2023-11-22   328.96     295.40    
2023-12-06   338.39     303.60    
2023-12-21   363.71     360.41    
2024-01-04   379.16     336.45    
2024-01-22   382.13     400.19    
2024-02-06   386.46     395.65    
2024-02-20   389.40     373.40    
2024-03-06   397.63     355.99    
2024-03-20   388.46     347.64    
2024-04-03   375.01     363.66    
2024-04-18   380.37     343.97    
2024-05-02   400.90     385.61    
2024-05-16   418.15     399.06    
2024-05-30   432.56     422.09    
2024-06-14   444.53     442.09    
2024-06-28   461.12     476.14    
2024-07-15   438.00     456.98    
2024-07-30   482.16     440.28    
2024-08-13   483.44     450.59    
2024-08-27   483.32     519.51    
2024-09-10   484.76     494.70    
2024-09-25   478.47     498.51    
2024-10-09   516.31     549.70    
2024-10-23   537.07     486.87    
2024-11-06   542.10     454.50    
2024-12-17   N/A        442.87    

Company: NEE
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   84.68      88.09     
2023-01-05   75.05      85.92     
2023-01-23   75.62      88.63     
2023-02-07   71.03      75.91     
2023-02-21   74.55      69.98     
2023-03-08   75.24      66.58     
2023-03-22   78.59      67.86     
2023-04-05   74.07      74.32     
2023-04-19   76.89      80.06     
2023-05-04   74.24      77.65     
2023-05-18   74.90      79.21     
2023-06-01   74.17      64.01     
2023-06-16   71.71      64.95     
2023-06-30   75.50      76.17     
2023-07-17   68.64      69.08     
2023-08-01   67.08      63.34     
2023-08-15   66.20      67.01     
2023-08-29   67.59      68.24     
2023-09-12   52.78      71.00     
2023-09-27   54.17      68.53     
2023-10-11   58.30      50.50     
2023-10-25   57.55      58.61     
2023-11-08   58.36      62.42     
2023-11-22   62.51      60.91     
2023-12-06   61.02      61.66     
2023-12-21   61.04      69.26     
2024-01-04   59.57      66.59     
2024-01-22   57.55      62.85     
2024-02-06   55.56      63.01     
2024-02-20   57.15      50.99     
2024-03-06   61.43      58.99     
2024-03-20   64.01      65.49     
2024-04-03   66.56      63.09     
2024-04-18   72.85      68.62     
2024-05-02   76.32      71.68     
2024-05-16   76.70      71.95     
2024-05-30   72.81      76.90     
2024-06-14   72.11      67.31     
2024-06-28   72.90      78.76     
2024-07-15   76.68      66.53     
2024-07-30   79.35      71.18     
2024-08-13   79.93      77.99     
2024-08-27   84.97      81.74     
2024-09-10   85.27      82.11     
2024-09-25   82.79      86.72     
2024-10-09   79.56      74.45     
2024-10-23   74.26      81.96     
2024-11-06   77.49      77.52     
2024-12-17   N/A        72.92     

Company: ZTS
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   160.92     153.40    
2023-01-05   164.70     144.58    
2023-01-23   163.14     169.41    
2023-02-07   167.00     167.39    
2023-02-21   164.56     173.16    
2023-03-08   165.04     169.05    
2023-03-22   171.45     169.15    
2023-04-05   172.94     166.98    
2023-04-19   185.14     179.98    
2023-05-04   169.14     185.18    
2023-05-18   164.30     202.06    
2023-06-01   168.37     171.78    
2023-06-16   170.22     167.20    
2023-06-30   185.58     180.22    
2023-07-17   180.69     172.01    
2023-08-01   180.81     212.30    
2023-08-15   190.43     199.61    
2023-08-29   181.98     195.17    
2023-09-12   170.33     188.67    
2023-09-27   174.26     167.09    
2023-10-11   157.00     178.50    
2023-10-25   172.65     167.82    
2023-11-08   175.79     171.31    
2023-11-22   197.41     192.43    
2023-12-06   197.16     168.02    
2023-12-21   198.94     212.72    
2024-01-04   192.76     211.81    
2024-01-22   196.69     203.33    
2024-02-06   199.00     190.35    
2024-02-20   181.35     175.15    
2024-03-06   165.67     174.57    
2024-03-20   163.20     169.79    
2024-04-03   150.88     174.34    
2024-04-18   164.92     174.78    
2024-05-02   172.05     161.12    
2024-05-16   176.78     179.70    
2024-05-30   171.09     173.30    
2024-06-14   175.43     200.09    
2024-06-28   180.76     181.26    
2024-07-15   174.82     180.40    
2024-07-30   184.48     176.36    
2024-08-13   183.57     186.34    
2024-08-27   195.71     186.26    
2024-09-10   194.42     198.22    
2024-09-25   192.39     198.67    
2024-10-09   181.27     197.75    
2024-10-23   173.96     197.07    
2024-11-06   175.70     156.48    
2024-12-17   N/A        173.28    

Company: APD
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   311.40     288.85    
2023-01-05   313.90     334.49    
2023-01-23   286.70     334.71    
2023-02-07   285.98     297.30    
2023-02-21   285.90     286.06    
2023-03-08   273.54     314.39    
2023-03-22   287.17     289.95    
2023-04-05   285.68     298.68    
2023-04-19   280.95     300.45    
2023-05-04   270.84     292.55    
2023-05-18   283.38     288.07    
2023-06-01   286.26     283.32    
2023-06-16   290.02     304.45    
2023-06-30   302.10     295.24    
2023-07-17   287.30     298.85    
2023-08-01   285.21     321.89    
2023-08-15   292.70     309.39    
2023-08-29   299.23     289.69    
2023-09-12   281.79     300.87    
2023-09-27   290.90     316.94    
2023-10-11   282.44     295.46    
2023-10-25   268.41     282.82    
2023-11-08   266.48     259.94    
2023-11-22   269.32     299.01    
2023-12-06   274.23     256.87    
2023-12-21   264.13     281.69    
2024-01-04   261.13     277.75    
2024-01-22   222.59     245.08    
2024-02-06   231.73     274.56    
2024-02-20   244.87     223.14    
2024-03-06   237.83     244.04    
2024-03-20   235.91     245.23    
2024-04-03   234.68     245.15    
2024-04-18   246.27     237.95    
2024-05-02   264.65     243.84    
2024-05-16   269.72     257.73    
2024-05-30   272.91     279.12    
2024-06-14   254.90     289.84    
2024-06-28   248.55     235.32    
2024-07-15   278.47     271.45    
2024-07-30   274.17     241.81    
2024-08-13   275.19     279.78    
2024-08-27   291.13     290.28    
2024-09-10   291.43     283.77    
2024-09-25   323.23     363.11    
2024-10-09   315.30     314.79    
2024-10-23   311.12     287.93    
2024-11-06   334.78     283.27    
2024-12-17   N/A        282.29    

Company: EXC
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   43.38      42.12     
2023-01-05   41.75      45.52     
2023-01-23   41.19      45.77     
2023-02-07   40.39      40.57     
2023-02-21   41.34      38.51     
2023-03-08   40.82      39.98     
2023-03-22   43.08      35.08     
2023-04-05   42.79      43.19     
2023-04-19   42.92      44.17     
2023-05-04   40.15      42.52     
2023-05-18   40.13      37.02     
2023-06-01   39.87      41.86     
2023-06-16   40.98      41.54     
2023-06-30   42.83      40.02     
2023-07-17   39.97      43.42     
2023-08-01   39.74      38.90     
2023-08-15   39.51      36.80     
2023-08-29   41.07      40.01     
2023-09-12   37.05      40.29     
2023-09-27   40.06      37.71     
2023-10-11   38.94      40.10     
2023-10-25   39.59      38.73     
2023-11-08   38.39      40.19     
2023-11-22   41.00      37.27     
2023-12-06   35.85      39.14     
2023-12-21   36.07      23.11     
2024-01-04   35.29      38.53     
2024-01-22   34.38      36.97     
2024-02-06   36.21      36.45     
2024-02-20   37.01      34.35     
2024-03-06   36.56      37.26     
2024-03-20   36.91      39.09     
2024-04-03   37.77      38.00     
2024-04-18   37.82      36.63     
2024-05-02   37.90      37.63     
2024-05-16   36.52      39.75     
2024-05-30   34.78      36.87     
2024-06-14   34.24      36.19     
2024-06-28   36.25      36.44     
2024-07-15   37.52      33.96     
2024-07-30   37.61      37.42     
2024-08-13   38.49      37.81     
2024-08-27   40.20      38.68     
2024-09-10   40.77      39.89     
2024-09-25   40.56      35.68     
2024-10-09   39.55      37.91     
2024-10-23   38.16      40.23     
2024-11-06   39.49      37.77     
2024-12-17   N/A        39.07     

Company: QCOM
Comparison of Actual vs Predicted Prices:
dates        actual     predicted 
2022-12-22   120.24     116.44    
2023-01-05   131.63     117.92    
2023-01-23   130.84     127.78    
2023-02-07   123.53     140.94    
2023-02-21   116.55     132.36    
2023-03-08   121.34     120.31    
2023-03-22   120.27     120.08    
2023-04-05   114.16     120.59    
2023-04-19   106.46     118.27    
2023-05-04   103.02     116.59    
2023-05-18   116.35     106.81    
2023-06-01   113.43     116.83    
2023-06-16   117.12     121.77    
2023-06-30   124.10     117.71    
2023-07-17   119.34     122.51    
2023-08-01   110.68     126.57    
2023-08-15   116.55     125.48    
2023-08-29   110.72     117.31    
2023-09-12   110.19     117.88    
2023-09-27   112.20     116.29    
2023-10-11   108.99     118.11    
2023-10-25   127.36     116.10    
2023-11-08   127.91     125.66    
2023-11-22   138.80     125.38    
2023-12-06   145.86     139.71    
2023-12-21   140.20     147.09    
2024-01-04   149.64     131.90    
2024-01-22   153.10     155.56    
2024-02-06   158.30     146.83    
2024-02-20   173.08     157.06    
2024-03-06   167.07     157.22    
2024-03-20   170.86     154.65    
2024-04-03   163.63     173.90    
2024-04-18   180.55     161.20    
2024-05-02   202.93     171.60    
2024-05-16   209.44     202.02    
2024-05-30   212.53     202.92    
2024-06-14   207.89     220.51    
2024-06-28   194.97     194.26    
2024-07-15   157.95     222.65    
2024-07-30   174.26     183.36    
2024-08-13   163.24     159.60    
2024-08-27   168.70     174.83    
2024-09-10   165.78     141.98    
2024-09-25   174.09     171.39    
2024-10-09   176.00     155.39    
2024-10-23   163.41     180.95    
2024-11-06   156.93     152.49    
2024-12-17   N/A        162.57    

